production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
5339,515,17,6,7494,161,2.15,PROD-2024519811
5340,605,4,6,3957,45,1.14,PROD-2023288431
5341,690,4,3,2167,59,2.72,PROD-2025482228
5342,584,18,2,9878,100,1.01,PROD-2025287801
5343,205,20,1,7027,179,2.55,PROD-2023558318
5344,950,4,7,7016,91,1.3,PROD-2023614981
5345,203,17,1,1143,30,2.62,PROD-2025718815
5346,1074,3,7,5224,62,1.19,PROD-2025538246
5347,334,20,2,4025,118,2.93,PROD-2024249031
5348,54,1,4,9624,210,2.18,PROD-2025981266
5349,642,14,1,5548,73,1.32,PROD-2024103022
5350,340,19,3,7743,103,1.33,PROD-2023895916
5351,338,7,3,9456,260,2.75,PROD-2025278733
5352,783,21,8,665,16,2.41,PROD-2023347319
5353,142,20,1,1739,45,2.59,PROD-2025421954
5354,395,1,2,3363,58,1.72,PROD-2023512286
5355,975,4,3,2167,54,2.49,PROD-2025667485
5356,746,8,3,576,11,1.91,PROD-2025360758
5357,990,8,7,6743,135,2.0,PROD-2025944048
5358,951,17,2,8742,139,1.59,PROD-2025176158
5359,868,19,3,5860,98,1.67,PROD-2024626598
5360,985,15,7,3325,48,1.44,PROD-2024404457
5361,398,10,1,8124,199,2.45,PROD-2024113853
5362,541,15,5,4589,51,1.11,PROD-2024326268
5363,353,10,2,7666,163,2.13,PROD-2023945170
5364,219,22,2,9828,154,1.57,PROD-2024470381
5365,744,3,4,8927,229,2.57,PROD-2024770267
5366,310,20,4,4186,96,2.29,PROD-2023792895
5367,121,2,4,9781,128,1.31,PROD-2025450633
5368,156,6,3,7293,146,2.0,PROD-2023371541
5369,764,14,7,8770,103,1.17,PROD-2025895745
5370,92,4,7,5721,84,1.47,PROD-2025126784
5371,597,20,8,6588,97,1.47,PROD-2024545194
5372,724,15,8,213,4,1.88,PROD-2025851719
5373,339,3,8,2933,78,2.66,PROD-2024997862
5374,849,22,3,6291,154,2.45,PROD-2025424871
5375,810,5,2,7584,195,2.57,PROD-2025112255
5376,192,1,3,5667,154,2.72,PROD-2024755419
5377,153,16,8,6394,71,1.11,PROD-2025843341
5378,844,13,8,5264,65,1.23,PROD-2025485560
5379,159,15,8,5856,58,0.99,PROD-2024262939
5380,173,21,8,3012,67,2.22,PROD-2023992036
5381,264,21,6,8669,226,2.61,PROD-2025231425
5382,77,10,8,5203,137,2.63,PROD-2024171102
5383,85,5,2,8194,160,1.95,PROD-2025894264
5384,60,1,8,6743,179,2.65,PROD-2025623736
5385,166,18,2,6717,159,2.37,PROD-2024853029
5386,724,17,6,9474,164,1.73,PROD-2024747363
5387,296,17,3,1810,20,1.1,PROD-2024695462
5388,517,9,7,6249,117,1.87,PROD-2023436873
5389,842,5,7,9306,131,1.41,PROD-2024293610
5390,363,2,8,2916,61,2.09,PROD-2024263141
5391,1046,12,2,482,7,1.45,PROD-2024259536
5392,276,17,1,5756,104,1.81,PROD-2023981979
5393,416,20,7,826,24,2.91,PROD-2023777880
5394,1080,18,8,7425,97,1.31,PROD-2025463914
5395,512,12,2,3022,66,2.18,PROD-2023797887
5396,505,4,7,4314,54,1.25,PROD-2024532185
5397,925,8,1,1351,26,1.92,PROD-2024172786
5398,508,19,5,8225,241,2.93,PROD-2023180680
5399,391,4,5,6216,146,2.35,PROD-2023265828
5400,62,3,1,645,9,1.4,PROD-2024169916
5401,850,17,1,4489,51,1.14,PROD-2024881751
5402,772,16,7,3403,93,2.73,PROD-2024240893
5403,974,2,3,1395,33,2.37,PROD-2023221152
5404,360,1,6,4129,102,2.47,PROD-2025374848
5405,356,1,8,8531,237,2.78,PROD-2025787512
5406,716,22,4,442,8,1.81,PROD-2024582489
5407,71,8,5,6617,171,2.58,PROD-2025955243
5408,215,10,3,2599,68,2.62,PROD-2024578295
5409,948,9,7,3623,37,1.02,PROD-2025900510
5410,195,19,8,5433,123,2.26,PROD-2025811375
5411,202,17,8,3338,64,1.92,PROD-2024643253
5412,533,5,5,7967,227,2.85,PROD-2024770568
5413,629,6,5,1788,33,1.85,PROD-2023837256
5414,206,2,5,717,9,1.26,PROD-2025528649
5415,322,12,1,3852,62,1.61,PROD-2024627993
5416,399,6,1,1360,20,1.47,PROD-2024839753
5417,793,9,2,2719,34,1.25,PROD-2024627388
5418,294,16,7,1999,43,2.15,PROD-2023204772
5419,14,11,1,6795,159,2.34,PROD-2025530886
5420,439,20,1,4461,96,2.15,PROD-2025183601
5421,1071,5,8,2115,32,1.51,PROD-2025183631
5422,109,6,8,2657,47,1.77,PROD-2024261850
5423,271,16,2,3834,59,1.54,PROD-2024995107
5424,747,3,1,5229,146,2.79,PROD-2024537383
5425,106,15,2,4204,58,1.38,PROD-2025836710
5426,1018,2,2,9209,112,1.22,PROD-2025831039
5427,443,12,7,1705,39,2.29,PROD-2025279629
5428,696,9,7,4731,55,1.16,PROD-2024416735
5429,389,14,7,6159,128,2.08,PROD-2024793055
5430,933,11,3,9666,140,1.45,PROD-2024257978
5431,125,8,1,3114,87,2.79,PROD-2025756452
5432,764,11,1,3371,77,2.28,PROD-2025191278
5433,60,8,4,6539,114,1.74,PROD-2024703695
5434,663,3,7,8127,83,1.02,PROD-2023295202
5435,1013,13,8,1556,44,2.83,PROD-2023996507
5436,771,14,8,3383,81,2.39,PROD-2024792394
5437,888,20,8,7689,196,2.55,PROD-2025136256
5438,935,14,4,4689,102,2.18,PROD-2025152474
5439,539,9,7,6401,177,2.77,PROD-2024177486
5440,1005,1,3,8856,101,1.14,PROD-2025334250
5441,716,16,3,7792,161,2.07,PROD-2023208782
5442,820,21,6,8327,131,1.57,PROD-2024810008
5443,221,17,7,228,5,2.19,PROD-2023278574
5444,954,2,6,6735,181,2.69,PROD-2025536780
5445,492,17,1,4620,109,2.36,PROD-2025738969
5446,740,4,2,786,9,1.15,PROD-2025330312
5447,187,16,4,1855,37,1.99,PROD-2025519126
5448,687,16,3,9118,225,2.47,PROD-2025966188
5449,852,5,1,2935,39,1.33,PROD-2024689827
5450,551,17,6,8798,131,1.49,PROD-2025661403
5451,687,17,5,8800,197,2.24,PROD-2025977776
5452,76,18,3,6975,152,2.18,PROD-2024613521
5453,677,10,1,5090,71,1.39,PROD-2025518010
5454,339,17,4,5171,143,2.77,PROD-2024768033
5455,446,16,3,2988,72,2.41,PROD-2025257915
5456,127,3,6,781,8,1.02,PROD-2025243092
5457,541,8,2,2306,32,1.39,PROD-2023324827
5458,1060,6,8,9326,173,1.86,PROD-2024614960
5459,780,20,5,9544,244,2.56,PROD-2023713573
5460,262,17,1,3167,49,1.55,PROD-2025541170
5461,103,14,1,3910,41,1.05,PROD-2025893915
5462,819,7,4,8517,246,2.89,PROD-2025781968
5463,446,12,2,4389,119,2.71,PROD-2025555035
5464,1007,13,5,8959,250,2.79,PROD-2023635343
5465,383,6,3,7389,208,2.81,PROD-2024888408
5466,398,19,4,1051,21,2.0,PROD-2024352004
5467,1054,12,6,729,7,0.96,PROD-2025103871
5468,63,18,7,4359,53,1.22,PROD-2024106246
5469,847,6,4,2758,53,1.92,PROD-2025612921
5470,152,5,8,2509,39,1.55,PROD-2023438077
5471,301,1,6,2339,56,2.39,PROD-2025257713
5472,822,12,6,633,18,2.84,PROD-2023766563
5473,759,16,6,3883,105,2.7,PROD-2024613042
5474,392,21,5,3267,45,1.38,PROD-2024380195
5475,170,17,1,9457,273,2.89,PROD-2025551673
5476,939,16,5,7976,128,1.6,PROD-2023467332
5477,780,18,5,7313,188,2.57,PROD-2024200294
5478,661,14,2,4855,128,2.64,PROD-2025524316
5479,355,6,6,5928,106,1.79,PROD-2024123246
5480,541,11,5,6351,75,1.18,PROD-2024931859
5481,3,14,4,9423,186,1.97,PROD-2023554071
5482,404,7,2,1114,28,2.51,PROD-2024851839
5483,739,3,2,8993,211,2.35,PROD-2025785307
5484,1064,5,7,1297,19,1.46,PROD-2023887385
5485,629,8,3,1092,29,2.66,PROD-2024710382
5486,588,11,6,9665,275,2.85,PROD-2025874198
5487,766,5,6,1021,28,2.74,PROD-2024312420
5488,614,17,1,2775,65,2.34,PROD-2023980845
5489,531,19,3,394,7,1.78,PROD-2025688972
5490,257,5,5,9417,162,1.72,PROD-2024164579
5491,184,18,1,2587,39,1.51,PROD-2025559296
5492,278,15,5,5201,136,2.61,PROD-2023372521
5493,74,16,4,6232,175,2.81,PROD-2024965167
5494,312,2,1,4463,114,2.55,PROD-2025925538
5495,460,3,6,4100,45,1.1,PROD-2025338442
5496,144,21,1,5946,149,2.51,PROD-2024804700
5497,978,9,1,1703,25,1.47,PROD-2024279828
5498,702,4,1,5367,109,2.03,PROD-2023844034
5499,1036,12,2,1742,36,2.07,PROD-2024173848
5500,167,5,8,7101,170,2.39,PROD-2025491958
5501,135,5,3,8595,243,2.83,PROD-2024528595
5502,760,15,3,1702,46,2.7,PROD-2025357111
5503,372,6,4,4718,66,1.4,PROD-2025728024
5504,896,12,1,5646,169,2.99,PROD-2023397590
5505,1020,7,6,6060,131,2.16,PROD-2024301974
5506,8,16,8,5098,59,1.16,PROD-2023534841
5507,34,2,1,9758,198,2.03,PROD-2023530739
5508,919,9,4,5432,148,2.72,PROD-2024387358
5509,184,9,1,1841,24,1.3,PROD-2024380303
5510,344,13,3,7946,174,2.19,PROD-2025432792
5511,507,12,3,8686,121,1.39,PROD-2023712961
5512,585,16,1,4383,102,2.33,PROD-2024807999
5513,654,9,1,5139,91,1.77,PROD-2023775372
5514,700,3,7,7316,192,2.62,PROD-2025227340
5515,182,14,8,9304,260,2.79,PROD-2025834019
5516,977,19,4,7824,81,1.04,PROD-2025281298
5517,454,9,6,7582,165,2.18,PROD-2024912249
5518,858,4,5,9196,243,2.64,PROD-2023583615
5519,172,11,2,1460,32,2.19,PROD-2023586277
5520,689,3,5,2647,36,1.36,PROD-2023689869
5521,768,6,4,2564,68,2.65,PROD-2024478008
5522,922,12,6,2390,51,2.13,PROD-2024933714
5523,525,13,7,419,10,2.39,PROD-2024770800
5524,27,4,6,6146,81,1.32,PROD-2024893952
5525,86,1,2,874,23,2.63,PROD-2025394802
5526,335,7,6,7142,91,1.27,PROD-2025806822
5527,77,4,1,6980,121,1.73,PROD-2023406508
5528,172,11,4,4598,60,1.3,PROD-2024760964
5529,78,12,2,3976,49,1.23,PROD-2025282467
5530,1088,21,5,3433,94,2.74,PROD-2025340364
5531,728,8,7,9450,147,1.56,PROD-2025594642
5532,150,19,3,2648,53,2.0,PROD-2023445765
5533,238,6,4,5975,94,1.57,PROD-2025777616
5534,136,15,3,4527,119,2.63,PROD-2024325101
5535,765,11,5,4224,123,2.91,PROD-2024111883
5536,210,22,1,4179,71,1.7,PROD-2024966946
5537,1071,12,4,7118,139,1.95,PROD-2025645702
5538,149,22,5,1993,56,2.81,PROD-2024352016
5539,965,11,3,5810,74,1.27,PROD-2025736091
5540,125,1,4,6454,173,2.68,PROD-2025866532
5541,44,20,1,1936,38,1.96,PROD-2025962872
5542,580,2,6,6870,83,1.21,PROD-2023136607
5543,432,12,6,5902,99,1.68,PROD-2024450383
5544,314,8,7,4470,126,2.82,PROD-2025664412
5545,562,2,7,9767,142,1.45,PROD-2025541485
5546,332,2,1,3216,51,1.59,PROD-2024806202
5547,626,20,3,3505,103,2.94,PROD-2023899085
5548,123,4,2,3018,35,1.16,PROD-2023252736
5549,464,7,5,1840,51,2.77,PROD-2024701042
5550,395,18,6,9534,212,2.22,PROD-2025481129
5551,812,16,3,661,15,2.27,PROD-2024631703
5552,423,13,5,1022,24,2.35,PROD-2025570529
5553,388,5,1,8529,119,1.4,PROD-2025942615
5554,412,4,1,9334,229,2.45,PROD-2025740942
5555,168,16,6,1547,38,2.46,PROD-2025985620
5556,859,6,2,2027,47,2.32,PROD-2025622819
5557,88,7,2,6445,171,2.65,PROD-2025268989
5558,921,8,1,6493,190,2.93,PROD-2024541373
5559,46,16,1,3640,102,2.8,PROD-2025832261
5560,574,2,2,5283,157,2.97,PROD-2024278271
5561,105,18,7,2192,61,2.78,PROD-2024160515
5562,219,2,5,6765,140,2.07,PROD-2025121591
5563,506,13,1,5290,158,2.99,PROD-2024997718
5564,807,1,2,8977,145,1.62,PROD-2024759296
5565,202,17,7,6261,133,2.12,PROD-2024786154
5566,347,8,3,587,8,1.36,PROD-2024244903
5567,762,6,3,8847,148,1.67,PROD-2024820815
5568,343,17,5,993,23,2.32,PROD-2024732832
5569,447,13,4,7013,203,2.89,PROD-2024516794
5570,970,10,7,4244,124,2.92,PROD-2024920388
5571,600,4,2,7318,130,1.78,PROD-2024641010
5572,539,3,3,9098,147,1.62,PROD-2024446347
5573,351,15,4,804,23,2.86,PROD-2023198178
5574,878,19,1,2383,26,1.09,PROD-2025642461
5575,687,1,2,4304,59,1.37,PROD-2023888164
5576,611,18,3,5987,95,1.59,PROD-2025426193
5577,503,17,7,3095,61,1.97,PROD-2023841515
5578,454,4,3,213,3,1.41,PROD-2024622734
5579,419,4,7,2447,64,2.62,PROD-2024328799
5580,15,6,4,2888,46,1.59,PROD-2025914775
5581,1093,11,4,1229,13,1.06,PROD-2025551821
5582,739,13,5,1252,13,1.04,PROD-2024814278
5583,1010,8,3,6570,183,2.79,PROD-2023341279
5584,454,6,2,8142,214,2.63,PROD-2023139870
5585,320,19,3,5069,104,2.05,PROD-2024153875
5586,540,19,7,7275,185,2.54,PROD-2024849114
5587,309,3,2,8253,83,1.01,PROD-2024148452
5588,542,8,4,305,4,1.31,PROD-2025453552
5589,747,20,5,4181,60,1.44,PROD-2024735796
5590,232,11,6,1657,30,1.81,PROD-2023368788
5591,891,14,3,2957,33,1.12,PROD-2023698832
5592,812,13,8,8951,92,1.03,PROD-2024799388
5593,1023,1,7,2587,40,1.55,PROD-2025244644
5594,1065,14,4,2997,48,1.6,PROD-2023612167
5595,197,13,2,6018,140,2.33,PROD-2024488329
5596,755,16,2,5989,145,2.42,PROD-2024348613
5597,285,16,6,7867,200,2.54,PROD-2023185970
5598,298,22,5,3552,71,2.0,PROD-2025503153
5599,1073,10,3,8945,178,1.99,PROD-2025109471
5600,1079,9,5,6883,191,2.77,PROD-2024469831
5601,431,10,4,4288,115,2.68,PROD-2025437458
5602,117,7,1,2321,51,2.2,PROD-2024578767
5603,662,17,1,4540,125,2.75,PROD-2023474113
5604,526,12,2,7459,178,2.39,PROD-2024483865
5605,938,10,6,5002,62,1.24,PROD-2025668112
5606,495,20,5,5587,133,2.38,PROD-2024199855
5607,971,11,4,1458,31,2.13,PROD-2025941416
5608,89,14,6,1427,33,2.31,PROD-2025260993
5609,84,3,3,9245,193,2.09,PROD-2025309281
5610,291,17,3,8978,126,1.4,PROD-2025899912
5611,342,13,5,8266,240,2.9,PROD-2025897639
5612,1075,20,4,2910,30,1.03,PROD-2025388161
5613,828,1,2,7210,82,1.14,PROD-2024496051
5614,989,18,1,9526,153,1.61,PROD-2025210446
5615,381,12,8,2492,43,1.73,PROD-2025949927
5616,801,6,1,9174,233,2.54,PROD-2025523250
5617,315,6,3,1241,31,2.5,PROD-2024891504
5618,171,4,8,2943,76,2.58,PROD-2024982702
5619,381,11,8,6216,155,2.49,PROD-2023178351
5620,136,1,5,6375,102,1.6,PROD-2024592416
5621,1013,6,1,5603,127,2.27,PROD-2025716507
5622,656,21,5,2682,45,1.68,PROD-2024187060
5623,727,2,2,7352,204,2.77,PROD-2024483895
5624,596,11,3,8810,155,1.76,PROD-2023338014
5625,228,5,7,3441,64,1.86,PROD-2024923771
5626,278,10,2,372,8,2.15,PROD-2025277275
5627,12,15,1,6258,85,1.36,PROD-2025548766
5628,436,15,6,3546,52,1.47,PROD-2025889876
5629,500,18,4,9645,180,1.87,PROD-2025118065
5630,934,3,7,9914,231,2.33,PROD-2023435769
5631,34,20,6,8917,148,1.66,PROD-2025491723
5632,137,21,2,4778,66,1.38,PROD-2024790176
5633,343,7,5,6462,163,2.52,PROD-2025648290
5634,827,18,6,6498,176,2.71,PROD-2024133766
5635,1071,20,2,1478,38,2.57,PROD-2025419776
5636,556,11,2,6006,135,2.25,PROD-2024193976
5637,693,12,3,4744,142,2.99,PROD-2023238478
5638,978,12,5,3333,42,1.26,PROD-2024355249
5639,1031,22,4,8555,223,2.61,PROD-2025584003
5640,516,8,8,332,3,0.9,PROD-2024308462
5641,1047,19,6,2478,63,2.54,PROD-2025925732
5642,1087,14,3,3580,69,1.93,PROD-2025342980
5643,355,2,1,7661,229,2.99,PROD-2025471169
5644,687,9,2,8688,232,2.67,PROD-2023698471
5645,927,12,2,9128,122,1.34,PROD-2024999920
5646,829,9,1,5158,94,1.82,PROD-2024582510
5647,455,22,7,611,10,1.64,PROD-2024335433
5648,406,20,2,3891,44,1.13,PROD-2025838006
5649,545,12,6,513,8,1.56,PROD-2025901976
5650,978,16,3,6049,166,2.74,PROD-2024212315
5651,1013,1,7,9922,121,1.22,PROD-2024959676
5652,660,2,8,8282,110,1.33,PROD-2025157257
5653,458,4,4,3739,106,2.83,PROD-2025786837
5654,745,7,8,2992,53,1.77,PROD-2025860177
5655,1080,8,5,5914,107,1.81,PROD-2024784019
5656,157,12,5,3770,93,2.47,PROD-2023674131
5657,139,12,6,8533,218,2.55,PROD-2024720716
5658,470,13,5,6480,68,1.05,PROD-2025645691
5659,704,1,6,5800,173,2.98,PROD-2024394340
5660,455,6,8,9232,165,1.79,PROD-2023158282
5661,1091,9,2,3172,84,2.65,PROD-2025112461
5662,44,16,2,876,13,1.48,PROD-2025444983
5663,122,16,4,1957,51,2.61,PROD-2025205502
5664,21,7,6,7565,221,2.92,PROD-2025177317
5665,1088,7,4,771,17,2.2,PROD-2025767096
5666,460,5,7,6572,195,2.97,PROD-2024109225
5667,315,2,7,5304,120,2.26,PROD-2025718452
5668,525,11,3,609,7,1.15,PROD-2024497429
5669,664,8,5,7368,139,1.89,PROD-2025449570
5670,732,12,2,6181,107,1.73,PROD-2024115779
5671,689,9,4,1281,23,1.8,PROD-2024223625
5672,539,5,5,3302,49,1.48,PROD-2025263777
5673,927,5,6,9767,159,1.63,PROD-2025714214
5674,1030,2,6,3844,80,2.08,PROD-2025101650
5675,191,8,8,9568,130,1.36,PROD-2025125260
5676,880,13,8,5268,70,1.33,PROD-2024491653
5677,691,14,2,5472,131,2.39,PROD-2025379503
5678,894,12,3,589,12,2.04,PROD-2025322101
5679,285,15,8,6599,162,2.45,PROD-2025809795
5680,631,3,4,3743,72,1.92,PROD-2024595063
5681,425,22,4,9281,240,2.59,PROD-2023986085
5682,388,19,2,2933,64,2.18,PROD-2025699813
5683,958,14,5,9951,269,2.7,PROD-2024116134
5684,110,5,1,5658,160,2.83,PROD-2024919882
5685,586,12,4,8821,159,1.8,PROD-2025582419
5686,926,17,3,5639,57,1.01,PROD-2023610454
5687,1038,8,7,1356,23,1.7,PROD-2025824913
5688,590,13,6,7312,86,1.18,PROD-2024824200
5689,164,9,8,5614,154,2.74,PROD-2025784568
5690,322,5,2,3200,54,1.69,PROD-2025325479
5691,292,19,7,3330,52,1.56,PROD-2024857885
5692,329,10,2,6309,145,2.3,PROD-2025652021
5693,1011,9,1,2415,59,2.44,PROD-2024405912
5694,70,15,6,4180,104,2.49,PROD-2025886730
5695,895,20,6,6854,202,2.95,PROD-2024175525
5696,407,15,4,2447,55,2.25,PROD-2025357763
5697,122,2,1,3313,70,2.11,PROD-2023406471
5698,824,10,3,9215,197,2.14,PROD-2025411879
5699,356,8,1,1900,45,2.37,PROD-2025141344
5700,654,16,8,3782,61,1.61,PROD-2025492098
5701,678,17,2,7160,77,1.08,PROD-2023729524
5702,446,12,8,4527,63,1.39,PROD-2024372056
5703,622,4,7,4947,142,2.87,PROD-2025695896
5704,1075,3,1,7101,209,2.94,PROD-2024907079
5705,827,17,1,7060,197,2.79,PROD-2025317325
5706,119,12,1,6738,82,1.22,PROD-2025947962
5707,250,2,6,1675,27,1.61,PROD-2024354055
5708,128,20,1,3934,104,2.64,PROD-2023627078
5709,1041,8,3,7107,132,1.86,PROD-2023909016
5710,358,16,1,732,13,1.78,PROD-2025740152
5711,569,15,1,1468,16,1.09,PROD-2024332795
5712,327,12,3,1959,35,1.79,PROD-2024159790
5713,946,18,5,7635,123,1.61,PROD-2024393470
5714,711,7,8,3931,112,2.85,PROD-2024923513
5715,606,20,8,866,9,1.04,PROD-2023351365
5716,92,9,3,3580,72,2.01,PROD-2025367241
5717,34,5,1,6577,192,2.92,PROD-2025222807
5718,713,3,7,2643,36,1.36,PROD-2024298589
5719,608,9,4,9252,163,1.76,PROD-2025530649
5720,512,8,8,7953,207,2.6,PROD-2023211490
5721,656,10,5,9654,264,2.73,PROD-2023191138
5722,666,16,3,1323,20,1.51,PROD-2025459776
5723,610,20,4,8057,150,1.86,PROD-2024291964
5724,295,8,1,7471,191,2.56,PROD-2023784383
5725,731,3,2,6912,103,1.49,PROD-2024748298
5726,64,3,2,3812,96,2.52,PROD-2024112542
5727,95,13,3,3946,94,2.38,PROD-2025772531
5728,766,3,7,8383,218,2.6,PROD-2023759760
5729,446,17,6,8580,188,2.19,PROD-2025987745
5730,409,10,7,3748,111,2.96,PROD-2025746320
5731,329,5,1,6379,147,2.3,PROD-2023486757
5732,41,22,4,7555,190,2.51,PROD-2024871762
5733,603,18,4,3175,71,2.24,PROD-2025891821
5734,437,2,2,8616,117,1.36,PROD-2024328264
5735,1093,13,7,1699,23,1.35,PROD-2024550355
5736,508,2,7,1532,31,2.02,PROD-2023710599
5737,360,14,4,5413,130,2.4,PROD-2025930873
5738,1003,21,4,1921,25,1.3,PROD-2025639035
5739,938,16,3,6090,117,1.92,PROD-2025346885
5740,643,13,4,614,7,1.14,PROD-2025146221
5741,1036,1,6,1998,25,1.25,PROD-2024950977
5742,13,16,3,7948,85,1.07,PROD-2025467033
5743,217,6,4,4130,70,1.69,PROD-2025990487
5744,666,14,4,9040,195,2.16,PROD-2024305538
5745,751,12,5,5956,176,2.96,PROD-2025978844
5746,121,15,2,9691,232,2.39,PROD-2025159682
5747,581,16,1,9678,96,0.99,PROD-2023641908
5748,164,17,4,6971,159,2.28,PROD-2025590361
5749,210,1,3,9447,104,1.1,PROD-2023260272
5750,978,20,4,6216,66,1.06,PROD-2024645144
5751,698,11,2,6543,101,1.54,PROD-2025699911
5752,968,10,2,3462,93,2.69,PROD-2024923846
5753,90,3,8,4648,50,1.08,PROD-2023956265
5754,620,16,1,6323,70,1.11,PROD-2023298645
5755,463,2,8,5351,71,1.33,PROD-2025611228
5756,664,20,7,1089,14,1.29,PROD-2023167739
5757,158,4,6,4057,52,1.28,PROD-2023266856
5758,739,8,7,327,9,2.75,PROD-2024242277
5759,100,17,4,8328,224,2.69,PROD-2023432832
5760,838,7,5,7444,199,2.67,PROD-2024796223
5761,839,7,4,8479,252,2.97,PROD-2025798130
5762,793,15,6,6994,132,1.89,PROD-2025723017
5763,242,18,8,6742,181,2.68,PROD-2024548068
5764,976,21,2,7108,82,1.15,PROD-2023706791
5765,146,21,1,4733,55,1.16,PROD-2023477066
5766,196,18,1,7074,154,2.18,PROD-2024514145
5767,1030,6,8,6987,71,1.02,PROD-2025338053
5768,270,20,2,4401,123,2.79,PROD-2023252054
5769,10,3,2,2623,33,1.26,PROD-2024818982
5770,920,3,8,5637,104,1.84,PROD-2025519253
5771,362,17,7,4414,65,1.47,PROD-2024473793
5772,570,9,2,4722,134,2.84,PROD-2024249772
5773,445,6,1,4515,108,2.39,PROD-2024887565
5774,141,6,1,7992,82,1.03,PROD-2025155761
5775,206,5,2,1897,51,2.69,PROD-2024113938
5776,624,3,4,4351,106,2.44,PROD-2023910175
5777,407,22,1,1710,28,1.64,PROD-2024450077
5778,546,12,8,7873,181,2.3,PROD-2025703793
5779,862,22,2,2985,43,1.44,PROD-2024615600
5780,908,21,3,860,8,0.93,PROD-2023468253
5781,877,6,8,4904,66,1.35,PROD-2024331489
5782,27,9,1,1537,17,1.11,PROD-2023233977
5783,576,8,1,7988,130,1.63,PROD-2025318045
5784,1094,10,6,2676,42,1.57,PROD-2024454480
5785,817,16,6,5173,103,1.99,PROD-2024462929
5786,8,12,5,6179,177,2.86,PROD-2025227257
5787,508,15,5,8288,99,1.19,PROD-2025214479
5788,340,5,6,1223,23,1.88,PROD-2024378311
5789,479,3,3,8281,219,2.64,PROD-2023317255
5790,580,11,1,7619,142,1.86,PROD-2024630258
5791,263,10,5,7203,73,1.01,PROD-2025206645
5792,188,10,1,3817,112,2.93,PROD-2024245032
5793,338,7,5,5845,90,1.54,PROD-2025769955
5794,743,15,2,2641,43,1.63,PROD-2024682579
5795,781,19,7,3566,72,2.02,PROD-2025851025
5796,516,16,8,3058,60,1.96,PROD-2025633982
5797,209,1,2,3679,72,1.96,PROD-2024914178
5798,673,5,8,7022,176,2.51,PROD-2025469948
5799,322,5,5,7470,153,2.05,PROD-2024931779
5800,1074,12,6,5510,137,2.49,PROD-2025160819
5801,292,2,7,1518,37,2.44,PROD-2025973966
5802,375,19,1,9587,279,2.91,PROD-2024380999
5803,1048,2,8,3130,71,2.27,PROD-2023749923
5804,512,12,4,5599,124,2.21,PROD-2025227249
5805,524,9,6,2181,33,1.51,PROD-2025273404
5806,302,17,4,8833,200,2.26,PROD-2024386533
5807,131,22,3,6489,91,1.4,PROD-2024318861
5808,516,5,7,2865,42,1.47,PROD-2025992239
5809,1072,1,2,230,5,2.17,PROD-2025222765
5810,94,21,6,3408,81,2.38,PROD-2025706139
5811,1031,13,4,2625,66,2.51,PROD-2024681159
5812,1041,4,6,6743,152,2.25,PROD-2024927266
5813,1027,12,2,6103,136,2.23,PROD-2024409055
5814,676,18,8,9878,171,1.73,PROD-2025647917
5815,142,14,3,6267,132,2.11,PROD-2024713644
5816,958,14,4,5184,59,1.14,PROD-2024757161
5817,651,10,7,2158,34,1.58,PROD-2025563736
5818,872,16,2,6807,81,1.19,PROD-2025694682
5819,135,9,4,9980,206,2.06,PROD-2023264392
5820,759,18,4,8037,126,1.57,PROD-2024917295
5821,246,12,7,5258,75,1.43,PROD-2025270901
5822,223,22,8,1794,18,1.0,PROD-2024998363
5823,39,7,4,5862,124,2.12,PROD-2025937665
5824,141,18,2,1156,32,2.77,PROD-2025740994
5825,112,3,1,7936,185,2.33,PROD-2024602901
5826,1063,10,6,8798,143,1.63,PROD-2024206912
5827,862,7,6,7750,136,1.75,PROD-2024204174
5828,734,5,6,6557,188,2.87,PROD-2023595572
5829,108,21,7,8616,141,1.64,PROD-2023351759
5830,304,20,4,6831,155,2.27,PROD-2024658701
5831,1010,9,6,1078,17,1.58,PROD-2023282131
5832,259,5,6,9198,234,2.54,PROD-2025757921
5833,594,3,4,8585,121,1.41,PROD-2023619860
5834,140,10,7,3289,33,1.0,PROD-2024551346
5835,272,22,3,4766,134,2.81,PROD-2025171860
5836,225,13,3,9439,235,2.49,PROD-2025553946
5837,391,1,7,2456,39,1.59,PROD-2024706682
5838,35,4,8,6321,86,1.36,PROD-2024888788
5839,760,6,7,7211,124,1.72,PROD-2023797504
5840,897,21,7,2029,26,1.28,PROD-2025313461
5841,749,4,5,9191,169,1.84,PROD-2025177278
5842,441,19,4,3839,80,2.08,PROD-2025969345
5843,5,6,8,1226,13,1.06,PROD-2023583946
5844,1014,8,6,8293,116,1.4,PROD-2024810801
5845,169,21,3,4836,56,1.16,PROD-2024331445
5846,131,4,2,1717,48,2.8,PROD-2024892959
5847,578,21,2,6967,116,1.66,PROD-2025678394
5848,140,7,5,3219,66,2.05,PROD-2023419276
5849,92,13,1,2812,75,2.67,PROD-2024153654
5850,159,10,3,6388,161,2.52,PROD-2024117066
5851,865,13,6,8930,120,1.34,PROD-2025831107
5852,1026,11,1,8268,184,2.23,PROD-2024855749
5853,120,8,5,2019,29,1.44,PROD-2025661077
5854,635,15,8,3529,76,2.15,PROD-2025401891
