inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
1739,178,16,2,2284,126,236
1740,1017,18,2,4591,67,870
1741,874,12,2,4815,422,867
1742,617,15,5,1190,424,606
1743,473,1,7,4100,420,1094
1744,1067,12,8,2074,731,1077
1745,393,13,2,1803,802,403
1746,276,14,5,2900,436,936
1747,346,15,8,4049,778,743
1748,352,18,6,3487,91,218
1749,403,21,5,3298,867,140
1750,680,7,7,1518,764,787
1751,653,14,8,3430,451,850
1752,325,5,7,4809,784,135
1753,479,19,3,4363,328,256
1754,298,4,5,3710,657,522
1755,627,10,8,306,745,864
1756,1027,1,8,1955,596,205
1757,160,22,6,4645,151,347
1758,69,10,7,1672,547,817
1759,1084,15,8,4381,152,1020
1760,256,20,5,1942,490,1273
1761,874,21,5,4328,75,1293
1762,68,2,3,2164,871,839
1763,443,14,4,2276,914,1128
1764,897,14,1,1258,162,545
1765,539,7,4,4242,55,607
1766,110,17,7,4888,789,467
1767,471,22,2,868,734,403
1768,472,4,6,371,443,492
1769,867,1,2,2066,964,193
1770,1092,1,8,3271,919,1115
1771,463,10,3,4971,199,356
1772,90,18,4,1850,364,899
1773,220,1,8,4494,634,1132
1774,999,22,7,4683,654,1301
1775,257,7,2,4405,740,697
1776,373,18,3,2892,963,286
1777,1008,3,3,3816,824,497
1778,916,13,4,4832,866,1103
1779,1063,18,3,1430,226,158
1780,495,11,7,121,939,830
1781,154,6,8,260,966,898
1782,748,3,6,2830,710,544
1783,269,17,6,4888,223,886
1784,53,2,6,4498,972,966
1785,554,15,1,956,276,958
1786,721,5,2,1756,698,1188
1787,777,21,5,1392,771,1195
1788,828,9,7,3742,189,665
1789,184,21,4,1968,635,1327
1790,44,10,5,3767,920,1447
1791,236,17,6,820,145,486
1792,831,5,3,1399,286,950
1793,313,4,3,1003,807,760
1794,1026,21,6,189,974,1216
1795,74,17,4,1126,540,740
1796,785,8,7,2414,707,1119
1797,663,21,8,4429,131,842
1798,691,21,2,2268,844,1410
1799,691,21,4,1811,349,855
1800,897,8,5,4584,679,844
1801,991,20,5,361,199,442
1802,843,7,1,2448,468,525
1803,936,2,3,597,256,880
1804,992,7,3,1216,608,113
1805,640,17,3,4796,670,359
1806,883,7,4,2758,695,1139
1807,1007,15,7,1339,422,925
1808,651,13,1,4472,862,452
1809,341,9,1,4788,675,1225
1810,525,3,7,244,267,938
1811,869,5,2,1912,385,190
1812,71,7,7,4349,97,338
1813,725,18,8,721,320,649
1814,823,10,8,2770,203,966
1815,544,15,1,3178,139,870
1816,56,4,5,1742,126,901
1817,246,10,8,499,874,624
1818,611,10,2,2394,618,370
1819,176,12,7,2037,362,1046
1820,481,1,6,3299,720,238
1821,887,9,7,4096,154,1359
1822,1009,14,6,4690,448,208
1823,293,11,5,2439,73,580
1824,696,11,7,4169,67,224
1825,1078,19,6,592,592,419
1826,300,17,2,263,916,204
1827,981,13,2,2079,980,279
1828,208,17,5,2687,77,1378
1829,589,18,5,4485,727,290
1830,665,1,5,926,964,307
1831,730,5,2,1260,486,1250
1832,502,5,5,3319,648,648
1833,496,7,4,3613,867,1064
1834,956,22,2,3348,287,706
1835,617,13,6,2650,843,1434
1836,179,17,7,3932,822,800
1837,961,18,7,4726,837,154
1838,473,2,5,947,844,226
1839,165,5,4,2552,672,978
1840,999,21,7,386,928,329
1841,751,5,3,3229,547,743
1842,47,10,2,4552,651,200
1843,753,4,3,2007,528,1198
1844,319,11,6,2206,437,1445
1845,989,21,2,928,229,494
1846,212,16,1,4907,475,640
1847,453,1,6,318,937,680
1848,568,2,8,4237,668,107
1849,285,22,8,3905,362,1023
1850,252,2,7,3393,266,1216
1851,46,18,1,3932,558,420
1852,168,8,6,2208,744,1333
1853,305,6,7,3776,362,993
1854,170,17,8,3466,727,717
1855,346,5,7,781,527,1009
1856,985,21,5,1707,806,454
1857,99,7,7,413,529,441
1858,143,13,3,4271,65,615
1859,824,5,6,2484,241,625
1860,785,22,1,2028,330,1420
1861,657,21,6,4132,699,1241
1862,480,3,5,4355,580,971
1863,817,17,2,4936,174,697
1864,203,15,6,2187,360,413
1865,308,1,4,2979,141,332
1866,204,2,7,1716,212,997
1867,369,11,6,1902,889,191
1868,968,15,1,4181,617,1079
1869,746,8,2,637,104,686
1870,346,3,2,2558,392,373
1871,937,15,4,4533,447,622
1872,982,6,5,646,125,1357
1873,102,18,6,2435,563,203
1874,542,17,3,4462,848,565
1875,651,17,4,4500,984,421
1876,832,10,6,447,425,971
1877,728,15,5,1594,376,182
1878,754,19,7,1763,453,781
1879,805,14,4,1165,82,235
1880,275,12,6,1132,257,1099
1881,398,21,8,1646,489,1092
1882,707,18,2,696,824,231
1883,238,21,1,3565,330,880
1884,733,2,2,1277,167,1094
1885,357,5,1,4203,157,1461
1886,380,17,5,2797,439,211
1887,480,3,3,763,471,972
1888,425,10,1,3073,138,637
1889,729,2,4,1033,479,887
1890,224,10,4,4705,746,298
1891,853,3,5,2403,144,734
1892,372,14,3,2883,746,1374
1893,762,16,6,3465,272,962
1894,139,9,4,2028,90,129
1895,969,4,4,3037,63,1485
1896,195,2,7,1266,740,674
1897,255,15,5,3587,415,528
1898,628,1,3,4078,50,219
1899,1072,8,6,2235,124,873
1900,896,6,2,2104,707,907
1901,311,12,5,4764,153,1175
1902,675,19,1,842,960,727
1903,287,22,3,3722,393,217
1904,866,17,1,1853,950,1079
1905,45,15,7,2306,237,1026
1906,357,10,1,3251,856,712
1907,112,22,3,4649,751,1303
1908,557,15,5,2903,968,1224
1909,182,2,2,3615,822,934
1910,161,1,5,2715,597,866
1911,348,9,4,2517,361,1187
1912,1039,12,7,384,175,663
1913,300,8,4,3821,791,1028
1914,883,21,1,3174,361,512
1915,359,17,7,3461,753,694
1916,135,22,1,747,906,570
1917,200,2,4,1414,171,167
1918,667,6,7,4853,852,1439
1919,306,16,1,4627,396,1118
1920,1020,10,5,1841,882,808
1921,841,21,1,4208,450,609
1922,752,22,7,143,753,1267
1923,1038,11,7,1229,431,1014
1924,644,1,1,3167,772,1349
1925,170,3,7,3329,257,1088
1926,47,16,7,2994,780,1074
1927,838,17,8,1337,971,779
1928,33,21,4,2649,760,663
1929,807,5,4,1734,706,1435
1930,753,20,1,809,404,275
1931,769,1,2,3555,259,1149
1932,477,22,2,2165,909,1272
1933,95,5,1,3810,667,690
1934,733,7,3,4471,486,1405
1935,245,2,2,2586,953,165
1936,8,16,8,1371,543,1047
1937,866,14,6,1224,842,1015
1938,171,11,1,3404,968,1381
1939,469,6,8,3981,521,656
1940,1091,18,8,4505,234,648
1941,1039,17,1,1301,829,683
1942,97,6,3,2691,651,597
1943,500,6,1,4587,71,833
1944,324,6,6,4827,934,788
1945,770,21,8,569,532,1430
1946,1027,22,2,1786,761,578
1947,578,22,4,3213,311,121
1948,662,19,5,3060,236,256
1949,596,5,4,2519,129,1256
1950,20,6,7,1536,142,763
1951,539,12,1,1877,613,1060
1952,1078,21,6,3807,235,122
1953,967,16,2,2292,488,789
1954,929,3,4,1433,344,784
1955,1023,21,7,3376,184,895
1956,572,16,7,3606,432,1220
1957,348,21,5,3399,450,1254
1958,273,20,5,4215,347,904
1959,978,3,4,2875,262,807
1960,600,4,8,293,717,1460
1961,58,16,1,3332,426,662
1962,653,2,3,2465,819,822
1963,376,9,5,2041,706,828
1964,844,15,7,896,304,1355
1965,740,11,7,532,546,756
1966,403,12,7,2051,401,382
1967,422,18,1,3917,616,1048
1968,18,5,6,4606,426,1105
1969,709,11,3,3959,859,1379
1970,1025,9,2,570,288,536
1971,1070,17,1,2332,840,515
1972,600,11,1,1498,427,1272
1973,398,15,7,4331,804,487
1974,895,9,4,4619,249,538
1975,1008,18,3,148,94,509
1976,1081,3,6,404,343,1077
1977,693,15,1,277,539,287
1978,237,20,1,3770,60,1307
1979,91,8,7,1449,908,392
1980,761,10,3,345,776,142
1981,797,1,5,2545,755,360
1982,867,5,7,518,156,353
1983,823,21,7,284,213,1474
1984,139,5,6,2793,188,359
1985,696,16,7,3215,260,877
1986,780,9,8,4427,277,707
1987,237,8,1,953,90,297
1988,368,10,5,1456,219,904
1989,769,21,8,3126,920,364
1990,146,4,7,1091,319,204
1991,804,11,8,2182,991,170
1992,936,21,1,2714,908,646
1993,258,4,7,1034,162,327
1994,1015,18,3,4309,171,1349
1995,86,13,1,1862,913,330
1996,1009,21,8,4373,874,853
1997,447,6,8,4631,859,1226
1998,855,20,3,1560,763,1485
1999,337,7,3,4639,558,353
2000,598,8,5,2224,634,535
2001,274,20,7,2382,570,677
2002,220,15,3,2664,75,1356
2003,1062,15,2,4089,640,295
2004,644,16,5,530,985,200
2005,75,16,1,2087,670,1266
2006,741,4,2,2728,668,530
2007,580,18,1,3329,426,791
2008,791,15,2,4328,976,944
2009,639,18,7,3560,374,983
2010,1000,13,4,2756,349,1205
2011,712,16,3,4893,216,445
2012,1007,17,4,1682,191,771
2013,1021,17,2,4120,430,1410
2014,486,13,4,4402,653,623
2015,1078,6,2,682,723,779
2016,110,13,2,1080,149,781
2017,509,19,2,617,453,1300
2018,687,18,8,2724,357,916
2019,457,6,8,3420,96,170
2020,308,6,4,4954,191,326
2021,127,4,2,3141,429,473
2022,1071,18,7,3324,938,1431
2023,1056,22,6,831,779,722
2024,48,7,6,3600,797,1318
2025,674,18,8,2524,916,1029
2026,308,20,2,2300,700,1323
2027,576,5,8,1709,708,664
2028,91,19,5,4322,421,522
2029,413,22,4,3781,481,848
2030,1026,1,1,889,482,418
2031,452,8,5,4965,285,605
2032,458,5,3,2115,222,330
2033,328,8,3,516,554,339
2034,641,21,3,1235,403,1484
2035,201,16,2,2111,607,849
2036,419,8,4,2412,680,1494
2037,498,4,2,4147,87,1292
2038,623,15,1,4839,376,506
2039,525,7,6,1293,885,203
2040,97,19,4,3946,94,222
2041,1080,16,6,896,337,183
2042,787,19,6,1738,836,188
2043,864,12,3,3623,105,1471
2044,256,19,6,3325,834,649
2045,1067,22,4,3200,525,753
2046,246,14,5,1344,644,1246
2047,207,4,7,2055,569,926
2048,899,6,2,4643,147,1325
2049,672,10,2,4815,110,671
2050,641,6,5,2400,825,1131
2051,861,15,7,1881,569,424
2052,327,1,4,4344,877,144
2053,414,19,6,4483,604,618
2054,131,2,1,1123,77,1463
2055,55,17,3,2939,181,272
2056,660,15,5,2405,233,681
2057,597,4,6,2285,782,341
2058,517,21,8,1219,237,821
2059,81,15,5,699,564,582
2060,37,12,5,2181,413,833
2061,604,22,8,4288,111,869
2062,534,9,1,4771,901,623
2063,517,15,7,439,859,351
2064,579,1,6,1277,930,1168
2065,1021,17,1,3339,617,120
2066,465,3,6,4155,454,658
2067,507,16,4,2762,647,290
2068,194,2,6,3644,464,300
2069,331,10,2,923,939,991
2070,435,20,8,2899,742,1402
2071,365,18,3,125,798,466
2072,401,5,1,4357,879,452
2073,321,10,6,4057,761,1164
2074,1036,10,8,1961,921,807
2075,1019,11,7,3404,750,1022
2076,243,10,2,2850,387,922
2077,531,8,8,4475,809,126
2078,248,12,8,3053,241,259
2079,1017,6,3,470,113,266
2080,1003,6,5,1647,627,1246
2081,919,20,8,1655,487,350
2082,713,21,2,1871,422,1390
2083,682,11,6,3901,382,1299
2084,697,7,2,4905,906,473
2085,138,21,8,3664,189,1341
2086,677,17,6,3234,589,1288
2087,59,8,4,2973,737,1070
2088,1081,11,3,4052,391,1291
2089,40,21,1,2249,803,1045
2090,566,14,8,4661,891,1205
2091,937,19,2,2466,554,1312
2092,170,3,1,2523,144,121
2093,1064,7,5,3820,703,1172
2094,1014,5,3,270,628,1269
2095,397,21,2,3761,363,1418
2096,27,18,6,1441,995,1346
2097,56,6,8,668,407,1178
2098,994,6,7,2980,682,857
2099,348,22,3,1961,188,1445
2100,75,3,1,3389,987,1122
2101,918,12,1,2185,395,1426
2102,708,6,3,283,641,923
2103,555,15,4,2240,305,702
2104,999,20,6,1856,253,154
2105,203,15,3,4499,839,908
2106,169,2,5,1025,480,671
2107,179,16,2,2028,136,1363
2108,488,1,1,2372,790,294
2109,229,4,4,1677,558,1112
2110,1031,19,6,3220,616,564
2111,849,20,2,2712,901,1307
2112,329,17,3,1837,136,668
2113,616,6,4,1520,872,1429
2114,1015,5,4,2869,747,556
2115,49,4,3,2212,699,269
2116,448,3,4,583,268,466
2117,559,14,4,1745,83,388
2118,636,20,8,4116,486,169
2119,368,15,1,2324,96,1346
2120,515,16,8,3374,652,454
2121,1070,4,6,4556,613,1222
2122,530,13,2,2650,542,1490
2123,899,9,3,4953,785,1242
2124,695,18,7,1932,149,768
2125,286,18,3,2778,523,479
2126,720,10,8,2875,477,622
2127,72,20,4,3674,783,622
2128,242,10,3,2614,665,206
2129,400,12,4,3445,359,217
2130,1094,2,5,672,522,220
2131,1039,18,1,4936,441,1119
2132,456,9,3,2410,657,715
2133,574,20,6,3871,290,319
2134,403,20,8,950,312,759
2135,71,20,3,1277,958,813
2136,655,8,5,293,294,748
2137,501,10,8,219,865,1117
2138,412,3,7,4255,716,546
2139,655,5,4,2568,947,543
2140,777,19,2,892,286,1317
2141,842,9,5,2261,421,562
2142,788,14,1,3113,271,955
2143,856,18,3,2246,501,346
2144,830,6,8,4778,626,892
2145,888,20,6,239,342,1476
2146,799,17,4,2234,725,448
2147,242,14,6,705,681,197
2148,663,14,2,1821,430,1449
2149,547,9,1,322,289,444
2150,828,21,8,2442,556,1335
2151,490,7,8,1659,305,831
2152,660,6,4,2238,345,145
2153,867,20,5,2460,98,113
2154,701,11,1,4361,548,608
2155,613,14,4,892,267,348
2156,897,18,4,865,154,1073
2157,709,11,7,4935,829,967
2158,706,22,8,4134,164,604
2159,455,22,1,4832,355,439
2160,953,5,8,4091,231,1253
2161,271,18,5,3365,839,514
2162,478,22,2,3723,651,1488
2163,439,22,4,3143,403,923
2164,261,12,3,2161,718,865
2165,736,22,6,3801,948,1299
2166,979,21,4,1769,53,615
2167,199,16,2,1430,257,1136
2168,1080,8,7,4084,141,691
2169,978,3,4,260,462,1030
2170,383,20,6,4301,947,946
2171,986,5,4,4669,738,1026
2172,496,17,2,3748,944,920
2173,503,7,1,3221,907,1072
2174,723,22,2,4352,345,1331
2175,875,1,6,458,410,529
2176,178,16,8,3470,563,190
2177,901,15,8,4360,530,244
2178,632,19,6,3675,401,1321
2179,865,2,3,2578,343,297
2180,332,9,2,1783,126,1141
2181,761,22,5,4794,294,676
2182,823,3,4,4503,212,730
2183,797,13,3,544,312,1365
2184,463,9,4,2005,497,719
2185,941,3,1,859,809,534
2186,469,22,4,3743,799,1381
2187,936,8,7,3808,218,626
2188,867,14,8,2416,617,1428
2189,78,1,4,3338,807,1044
2190,462,15,5,1450,323,1023
2191,1036,14,7,4422,337,587
2192,371,16,6,4635,389,1211
2193,482,13,8,3187,261,1365
2194,737,11,3,1755,700,144
2195,77,1,7,3896,992,396
2196,403,10,6,973,882,867
2197,603,18,5,4125,685,604
2198,589,9,3,2694,545,274
2199,398,17,5,2941,185,657
2200,897,18,5,393,621,594
2201,912,8,5,1435,125,870
2202,800,5,8,4615,849,859
2203,728,21,2,1936,283,597
2204,903,11,7,3192,887,710
2205,850,2,2,1687,708,178
2206,469,8,1,2591,656,853
2207,466,9,8,3499,587,1253
2208,731,15,1,4786,799,860
2209,57,16,1,4794,398,277
2210,743,9,8,3257,148,1400
2211,773,14,1,642,745,332
2212,1035,22,4,2608,761,557
2213,815,2,1,2659,322,263
2214,398,14,8,1792,628,1131
2215,849,5,8,4407,794,1348
2216,612,5,3,4809,757,471
2217,112,1,5,4178,137,1154
2218,769,7,4,2049,202,885
2219,1033,16,2,445,473,1063
2220,91,16,6,4337,857,432
2221,423,2,3,1677,89,163
2222,1006,2,2,3699,302,398
2223,123,6,8,3682,485,146
2224,712,18,5,3474,627,619
2225,674,12,8,1782,958,423
2226,352,3,2,3134,426,1123
2227,1060,21,8,2101,971,1103
2228,70,14,4,178,104,1033
2229,853,19,6,1049,689,489
2230,385,20,5,4505,800,482
2231,901,20,5,4148,963,1285
2232,941,15,1,1571,855,897
2233,676,21,3,4035,433,1442
2234,918,18,4,4151,433,518
2235,721,1,4,1626,654,180
2236,471,2,4,1268,580,211
2237,38,11,8,2430,738,668
2238,35,21,8,1878,454,1457
2239,596,19,7,1962,635,1322
2240,224,3,3,3749,321,1476
2241,404,3,8,1760,253,944
2242,842,10,1,3191,515,101
2243,76,6,2,1827,176,882
2244,442,22,6,2632,613,858
2245,563,13,5,344,263,1433
2246,275,5,5,1553,450,422
2247,543,11,2,1484,347,1429
2248,239,14,5,4266,954,550
2249,618,18,5,4721,823,626
2250,10,19,3,3334,752,537
2251,269,9,8,759,690,470
2252,150,9,5,2904,89,269
2253,524,7,8,2886,508,195
2254,155,11,5,4765,108,367
2255,23,10,1,685,986,228
2256,243,14,1,3614,514,864
2257,269,21,4,3664,540,1264
2258,689,22,6,4753,105,640
2259,366,10,3,2293,218,1001
2260,323,10,2,678,399,1308
2261,1058,11,5,2308,313,853
2262,495,19,4,4366,386,1341
2263,770,14,4,1725,650,997
2264,614,2,3,4351,409,1413
2265,51,17,7,942,66,645
2266,88,21,5,3715,477,254
2267,456,11,2,2355,971,688
2268,706,20,4,3041,222,422
2269,935,12,4,2585,803,701
2270,552,3,5,3047,973,229
2271,262,12,5,2841,465,496
2272,160,11,8,4538,859,965
2273,613,1,6,2287,480,150
2274,785,16,5,252,559,879
2275,980,21,7,1041,674,1014
2276,1062,14,3,1456,378,1325
2277,819,22,1,2867,899,1221
2278,699,14,7,3506,234,250
2279,469,12,3,3806,427,1459
2280,940,6,7,1177,360,488
2281,643,11,5,2249,520,1424
2282,614,10,4,2631,978,778
2283,1071,12,7,4302,168,130
2284,15,22,4,2759,259,443
2285,246,4,2,562,547,1201
2286,630,10,7,3861,268,230
2287,408,6,6,3238,408,1176
2288,1019,2,8,4169,781,1270
2289,572,8,7,272,285,219
2290,750,8,4,2847,116,1098
2291,381,6,5,741,516,560
2292,231,11,5,2154,789,1371
2293,283,7,2,1503,557,567
2294,541,11,3,1719,54,593
2295,765,21,2,378,541,951
2296,427,22,4,3042,921,294
2297,504,8,4,1802,837,303
2298,898,3,3,4561,754,508
2299,964,7,1,462,394,193
2300,132,13,2,4280,273,379
2301,148,18,4,2563,880,516
2302,110,4,7,2615,744,478
2303,255,17,5,800,934,895
2304,314,10,6,2499,542,992
2305,396,7,1,1406,698,1102
2306,799,4,5,2896,680,1171
2307,855,12,7,4576,65,245
2308,286,21,7,2485,433,703
2309,327,12,1,671,868,1220
2310,988,3,5,4036,551,1473
2311,143,10,7,3027,124,246
2312,924,12,7,3332,194,934
2313,678,21,4,2346,537,114
2314,771,10,1,1972,927,1352
2315,215,13,4,4311,988,241
2316,117,16,8,3768,596,183
2317,500,9,3,1824,197,984
2318,580,22,1,499,597,631
2319,542,19,4,1817,689,313
2320,140,9,4,1401,971,584
2321,801,5,4,3924,627,645
2322,792,10,6,3089,389,811
2323,860,9,6,4240,920,822
2324,41,13,1,673,470,1270
2325,170,21,8,2304,443,991
2326,772,8,4,2142,822,828
2327,936,3,4,2589,827,681
2328,200,9,7,4598,571,1305
2329,1015,6,3,1172,846,838
2330,961,11,4,1575,208,1103
2331,155,21,8,3716,513,1072
2332,779,15,4,1580,895,799
2333,928,6,2,4878,323,1401
2334,671,3,2,4300,641,515
2335,1069,4,8,3260,482,1036
2336,428,16,8,1629,976,648
2337,617,5,8,784,127,1203
2338,989,18,6,1469,302,284
2339,401,15,7,3274,80,581
2340,729,19,2,1325,680,451
2341,1050,3,2,1531,585,933
2342,410,1,1,2041,420,644
2343,941,16,1,1798,175,1363
2344,124,6,2,1684,247,563
2345,259,1,5,1909,212,418
2346,629,8,5,504,143,640
2347,843,12,6,384,74,789
2348,373,14,6,3993,410,509
2349,28,21,3,4045,933,1252
2350,130,20,5,189,145,812
2351,920,2,6,2444,547,783
2352,724,16,1,916,558,1043
2353,664,17,7,3607,336,406
2354,512,21,3,2140,310,1168
2355,867,3,4,4118,92,1160
2356,952,14,3,2157,303,1274
2357,769,7,4,4299,323,767
2358,130,2,8,1711,814,998
2359,903,22,6,2759,840,315
2360,1043,1,6,2275,271,1277
2361,73,15,6,4108,74,268
2362,909,4,2,3577,735,191
2363,500,20,3,4020,659,1037
2364,567,19,5,3828,524,1489
2365,1045,13,7,1819,963,383
2366,986,22,8,3785,104,278
2367,650,6,4,3299,257,1235
2368,59,18,1,1241,435,1049
2369,262,17,5,3120,277,1323
2370,722,19,2,2545,802,781
2371,636,22,4,1354,270,772
2372,691,3,6,4263,166,1379
2373,728,5,3,798,478,471
2374,531,3,3,4413,911,687
2375,812,21,1,2782,858,180
2376,174,18,2,997,485,1223
2377,893,2,5,1296,808,953
2378,850,20,6,3046,389,431
2379,670,7,3,844,568,106
2380,976,4,8,4740,440,504
2381,450,7,5,1522,630,557
2382,701,21,2,1761,161,602
2383,343,21,8,1551,161,743
2384,232,20,4,2036,788,750
2385,152,6,8,1653,357,437
2386,892,21,8,1740,72,984
2387,224,12,2,982,291,614
2388,40,15,7,2495,181,272
2389,365,11,8,828,779,1158
2390,205,5,8,4844,838,257
2391,386,1,2,3201,104,933
2392,896,21,4,250,277,174
2393,367,18,6,4902,394,409
2394,463,5,2,4198,526,1086
2395,94,13,2,4243,301,262
2396,919,22,7,1597,516,249
2397,187,18,7,4422,223,946
2398,1005,7,8,3799,356,1141
2399,149,21,4,3192,943,718
2400,287,17,1,2130,218,1323
2401,520,17,4,2415,984,461
2402,30,19,7,834,886,1371
2403,409,20,6,3582,997,369
2404,735,22,1,4242,336,1120
2405,177,15,5,4353,677,798
2406,192,13,6,1414,968,146
2407,738,21,2,1299,522,1096
2408,423,21,7,3898,138,115
2409,143,19,5,2006,877,1003
2410,1092,14,4,736,595,306
2411,891,13,1,209,269,348
2412,1091,19,4,230,64,605
2413,564,5,7,3102,132,840
2414,234,2,4,2444,844,1429
2415,486,16,6,2096,559,659
2416,242,18,4,3084,105,833
2417,1040,22,5,2962,861,150
2418,5,20,3,826,743,1457
2419,67,10,5,1920,377,1314
2420,894,7,8,157,106,829
2421,695,2,2,1181,237,1193
2422,554,5,5,4021,426,1461
2423,486,21,6,4411,143,1028
2424,734,16,1,4718,650,923
2425,686,5,5,3685,450,447
2426,432,12,4,3743,429,353
2427,758,1,5,1746,494,1428
2428,533,5,4,1519,509,1342
2429,762,19,8,1293,504,789
2430,515,22,6,3600,248,768
2431,123,6,6,4749,239,688
2432,624,5,8,945,490,1451
2433,5,13,2,2119,783,242
2434,295,10,5,4721,730,828
2435,736,12,1,2634,163,820
2436,903,15,7,4555,639,1021
2437,1019,11,2,252,183,880
2438,185,3,8,798,85,383
2439,291,13,2,630,281,672
2440,1095,7,4,483,196,1370
2441,413,12,1,1922,805,844
2442,473,11,6,4583,357,546
2443,820,9,2,647,499,439
2444,71,10,4,4490,620,916
2445,276,6,5,2711,337,674
2446,247,13,8,4999,420,568
2447,114,16,2,2435,573,832
2448,444,2,4,1426,833,1333
2449,604,18,7,4141,60,1006
2450,369,5,8,2493,206,382
2451,774,16,5,4006,929,381
2452,591,20,3,3986,216,1486
2453,833,4,5,3929,569,326
2454,1051,7,3,929,700,710
2455,293,10,1,255,565,862
2456,292,9,2,3864,787,846
2457,579,20,6,3942,343,1228
2458,840,11,6,4827,197,1276
2459,391,22,6,2639,858,1071
2460,56,22,3,783,306,1276
2461,220,16,8,2555,185,414
2462,255,20,4,3186,641,1391
2463,297,18,4,4998,150,420
2464,707,18,3,1968,315,147
2465,682,5,6,4918,586,1136
2466,904,3,3,1448,978,281
2467,92,12,6,3100,221,896
2468,393,19,2,3356,740,711
2469,951,1,7,936,352,974
2470,1064,8,7,2742,96,779
2471,924,3,7,4481,802,276
2472,807,8,4,4465,355,885
2473,1056,2,6,236,543,696
2474,871,5,5,112,600,1179
2475,298,3,2,1094,737,250
2476,516,22,8,2639,482,1282
2477,1043,4,5,2019,254,610
2478,92,11,6,3154,696,1462
2479,430,14,5,1452,169,1067
2480,759,16,4,3068,381,476
2481,663,7,6,3912,837,504
2482,839,4,8,4597,849,1246
2483,287,5,8,3954,301,393
2484,655,3,3,879,938,646
2485,21,2,6,1022,407,743
2486,900,13,5,1687,930,1069
2487,68,1,2,3670,532,1440
2488,116,16,8,1094,656,739
2489,877,16,5,2756,839,957
2490,339,9,2,492,173,248
2491,266,4,7,2443,514,1197
2492,952,3,3,1002,301,560
2493,771,5,7,4199,92,568
2494,772,13,4,3627,708,580
2495,831,14,8,391,374,145
2496,541,3,5,1015,606,1182
2497,489,5,6,4024,818,1057
2498,175,16,1,1774,306,1049
2499,253,11,7,4113,667,1170
2500,956,5,6,2789,409,227
2501,445,9,3,2920,517,319
2502,421,22,1,1368,944,938
2503,697,6,7,2157,360,618
2504,900,19,5,2667,332,1235
2505,809,4,4,4048,245,1097
2506,322,19,8,135,154,1102
2507,530,14,5,2048,735,535
2508,927,14,5,1060,445,1288
2509,613,19,8,3303,328,563
2510,590,12,1,339,997,173
2511,719,10,1,3071,324,639
2512,657,8,6,782,605,908
2513,998,10,8,1139,207,354
2514,941,2,3,280,939,1205
2515,430,16,6,3823,705,1391
2516,1043,20,8,1512,489,545
2517,256,14,7,810,211,110
2518,788,22,6,3512,131,260
2519,146,12,1,220,407,610
2520,482,13,5,589,668,1079
2521,707,21,2,1585,971,1230
2522,199,9,1,3208,70,622
2523,316,5,8,2585,840,435
2524,213,21,6,1563,784,1395
2525,135,4,2,2672,902,137
2526,165,3,3,2416,931,648
2527,937,7,3,232,459,626
2528,827,14,3,100,325,1165
2529,507,12,8,2115,389,788
2530,832,18,5,846,325,745
2531,353,2,5,323,608,1113
2532,179,5,7,1761,83,498
2533,603,2,5,1498,431,1082
2534,269,21,6,1985,397,1260
2535,152,1,5,3812,555,1204
2536,353,17,7,3150,909,1466
2537,414,4,5,298,628,1228
2538,962,16,7,1661,207,851
2539,648,21,6,2429,468,348
2540,167,7,1,2751,88,627
2541,265,20,5,3101,905,942
2542,811,4,6,750,176,587
2543,175,11,8,3311,790,197
2544,819,8,5,107,477,1314
2545,749,15,8,1877,341,431
2546,834,3,7,4348,577,161
2547,974,6,5,3764,194,502
2548,8,20,5,2081,342,187
2549,216,16,3,261,320,1150
2550,855,5,3,3268,519,722
2551,869,8,2,1294,934,446
2552,686,19,2,651,361,1461
2553,149,22,2,1963,659,1023
2554,639,18,8,2157,107,146
2555,178,6,7,3199,952,419
2556,147,1,6,947,662,625
2557,870,21,5,4224,536,604
2558,94,16,4,4464,729,917
2559,716,22,4,3300,901,687
2560,1031,4,8,3421,734,315
2561,802,15,8,4042,510,232
2562,924,21,7,4330,85,738
2563,431,1,2,493,99,670
2564,1041,2,4,3852,633,708
2565,515,2,5,4388,660,877
2566,679,4,7,969,912,447
2567,787,11,1,4155,588,1211
2568,586,8,1,1838,466,1447
2569,350,14,6,3991,789,817
2570,199,19,7,2293,87,188
2571,545,19,5,393,75,431
2572,875,16,5,255,838,1236
2573,137,12,2,4811,310,157
2574,352,2,5,152,788,931
2575,327,12,2,3752,498,1494
2576,469,9,3,186,724,926
2577,271,14,1,771,805,1433
2578,884,11,1,3213,864,1470
2579,685,20,8,3533,810,1383
2580,289,7,2,4910,672,478
2581,377,2,3,2712,155,155
2582,308,14,4,3580,990,1175
2583,986,8,3,4624,705,1130
2584,724,9,3,4476,124,1453
2585,467,3,6,4870,348,133
2586,294,19,8,2075,991,805
2587,489,6,7,2042,151,1116
2588,24,19,7,2140,608,354
2589,457,4,2,2992,79,1124
2590,971,2,2,2042,798,722
2591,337,14,1,714,598,1100
2592,284,16,3,2025,255,546
2593,856,20,2,4621,244,1459
2594,563,11,8,1232,584,423
2595,829,18,1,4311,841,1269
2596,880,3,5,2030,864,1064
2597,547,8,1,2632,913,1385
